series_id,FIPS,Average2007,July2015,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,Returned,Month,MonthNUm,County_Name,LAT,LON,State,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita,farm,mine,manf,fsgov,serv,nonsp,house,loweduc,lowemp,perpov,poploss,rec,retire,perchldpov,PctBlack,Summer678,Spring345,Fall91011,StimPC_Limit,StimPC_Limit2,HolidaySeason,January,February,March,April,May,June,July,August,September,October,November,December,OilRegion,Bakken,EagleFord,Marcellus
LAUCN460050000000003,46005,2.476,2.6,3.476,2011M08_3moAve,20,1,08,8,"Beadle County, SD",44.418265,-98.279422,SD,7,8,9488,43682,88.78455285,16.61621258,33.92196435,30.91153717,18.55028591,287,1.65,572,415,52.00,42.00,63.00,13723105,788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931798155,1,0,0,788,788,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0
LAUCN061070000000003,06107,10.012,11.7,11.012,#N/A,#N/A,0,#N/A,#N/A,"Tulare County, CA",36.228824,-118.781061,CA,2,2,203695,39657,65.89183351,31.99034622,24.00435521,30.69754096,13.30775762,-5743,-1.30,6109,4283,542.00,338.00,946.00,350154916,789,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1.59012665,#N/A,#N/A,#N/A,789,789,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN361050000000003,36105,5.848,5.3,6.848,2014M06_3moAve,54,1,06,6,"Sullivan County, NY",41.719993,-74.771577,NY,4,4,35521,46928,81.96314732,15.49754081,33.69737999,29.9253829,20.8796963,-2236,-2.88,1998,1578,128.00,66.00,226.00,61132807,789,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.506611146,1,0,0,789,789,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN391290000000003,39129,6.568,4.6,7.568,2012M05_3moAve,29,1,05,5,"Pickaway County, OH",39.648947,-83.052827,OH,1,1,25884,52666,109.4062902,15.08533143,44.03998839,24.81601646,16.05866371,750,1.35,786,550,66.00,41.00,129.00,44050947,789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.431240162,0,1,0,789,789,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN370670000000003,37067,4.976,6.2,5.976,2014M05_3moAve,53,1,05,5,"Forsyth County, NC",36.132466,-80.256961,NC,2,2,173625,46163,100.4722936,12.97767121,26.33598082,28.79364604,31.89270193,8155,2.33,8197,5353,826.00,382.00,1636.00,277991205,791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.61138574,0,1,0,791,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN371910000000003,37191,5.072,6.8,6.072,2014M11_3moAve,59,1,11,11,"Wayne County, NC",35.35419,-78.00867,NC,3,2,54896,41526,90.38001132,18.26602676,29.28333416,36.08071816,16.36992092,-597,-0.49,2169,1407,227.00,126.00,409.00,97233198,791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.02067432,0,0,1,791,791,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN260570000000003,26057,8.932,6.4,9.932,2011M10_3moAve,22,1,10,10,"Gratiot County, MI",43.292326,-84.60469,MI,6,5,19081,42026,87.19087137,12.29887903,41.40881927,32.33494819,13.95735351,-854,-2.01,737,493,70.00,57.00,117.00,33590130,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.717630365,0,0,1,791,791,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN470830000000003,47083,6.692,9.5,7.692,#N/A,#N/A,0,#N/A,#N/A,"Houston County, TN",36.285782,-87.705598,TN,8,4,3571,37743,85.26023313,19.56184233,46.8345696,23.8571675,9.746420562,-96,-1.14,102,77,9.00,6.00,10.00,6676010,791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.31355094,#N/A,#N/A,#N/A,791,791,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN290710000000003,29071,6.492,5.9,7.492,2012M10_3moAve,34,1,10,10,"Franklin County, MO",38.408313,-91.07341,MO,1,1,52928,51138,109.0246242,14.64876879,34.13171902,33.27776803,17.94174417,-675,-0.67,2576,1886,256.00,130.00,304.00,80370464,792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9402283412,0,0,1,792,792,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN201310000000003,20131,3.1,3.4,4.1,2010M01_3moAve,1,1,01,1,"Nemaha County, KS",39.791043,-96.005381,KS,6,6,5900,50006,98.2590584,9.965136549,47.58861127,22.93724579,19.50900639,-76,-0.75,370,270,48.00,32.00,20.00,8059420,792,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4945413828,0,0,0,792,792,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN211110000000003,21111,5.768,5.3,6.768,2014M05_3moAve,53,1,05,5,"Jefferson County, KY",38.189532,-85.657624,KY,1,1,378796,47495,109.6704921,11.8970744,27.96568884,29.77434237,30.3628944,8124,1.10,19173,11725,1969.00,1093.00,4386.00,588240375,793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.87647707,0,1,0,793,793,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN480370000000003,48037,4.8,5.1,5.8,2014M11_3moAve,59,1,11,11,"Bowie County, TX",33.446062,-94.422393,TX,3,2,42304,41657,80.55265499,13.2442128,34.7071409,33.09203224,18.95661406,-232,-0.25,2146,1315,257.00,125.00,449.00,73563950,793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.4172396,0,0,1,793,793,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN360250000000003,36025,5.116,5.8,6.116,2014M09_3moAve,57,1,09,9,"Delaware County, NY",42.193986,-74.966728,NY,6,6,21735,43380,75.76630862,13.29459097,38.06586202,28.79153628,19.84801073,-833,-1.74,1021,750,74.00,81.00,116.00,37919643,793,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.181978982,0,0,1,793,793,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN290230000000003,29023,6.388,7.3,7.388,2012M11_3moAve,35,1,11,11,"Butler County, MO",36.71518,-90.40313,MO,5,8,18801,35381,75.4311907,21.80957892,35.49034959,28.26701161,14.43305988,140,0.33,1219,906,115.00,52.00,146.00,33929978,793,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.21692319,0,0,1,793,793,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN170670000000003,17067,6.06,6.1,7.06,2014M05_3moAve,53,1,05,5,"Hancock County, IL",40.405792,-91.167987,IL,7,8,9634,47965,85.32875543,9.401078207,38.28373089,33.94136327,18.37382763,-484,-2.53,406,313,41.00,16.00,36.00,15137576,793,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2037672084,0,1,0,793,793,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN181250000000003,18125,4.936,4.2,5.936,2013M12_3moAve,48,1,12,12,"Pike County, IN",38.397898,-87.232532,IN,8,5,6230,45679,96.15012208,14.22222222,48.02222222,26.51111111,11.24444444,-210,-1.64,198,136,13.00,18.00,31.00,10175548,793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1012697671,0,0,0,793,793,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN530690000000003,53069,7.524,7.3,8.524,2014M08_3moAve,56,1,08,8,"Wahkiakum County, WA",46.294638,-123.424458,WA,8,4,1426,46659,79.85316014,6.857523302,35.65246338,43.17576565,14.31424767,161,4.05,91,80,3.00,4.00,4.00,3149935,793,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2615062762,1,0,0,793,793,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0
LAUCN191130000000003,19113,3.86,3.6,4.86,2013M08_3moAve,44,1,08,8,"Linn County, IA",42.077951,-91.597674,IA,2,2,119403,56503,108.0652565,6.160177406,27.01252363,35.67174151,31.15555745,2017,0.95,5335,3277,727.00,361.00,970.00,167922606,794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.565975138,1,0,0,794,794,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0
LAUCN311530000000003,31153,3.06,2.8,4.06,2011M10_3moAve,22,1,10,10,"Sarpy County, NE",41.115064,-96.109125,NE,2,2,86367,67740,131.5288727,5.059094699,23.18081507,35.51566868,36.24442156,5826,3.67,3098,2059,292.00,168.00,579.00,126756723,794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.355805702,0,0,1,794,794,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN470590000000003,47059,8.06,7.6,9.06,2013M11_3moAve,47,1,11,11,"Greene County, TN",36.179514,-82.847485,TN,4,5,30753,35980,81.27767236,19.96924023,40.90433713,23.65836153,15.46806111,533,0.77,1096,718,96.00,77.00,205.00,54629200,794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.112575307,0,0,1,794,794,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN131470000000003,13147,7.6,7.1,8.6,2013M11_3moAve,47,1,11,11,"Hart County, GA",34.348733,-82.96329,GA,6,6,11148,40225,84.21438292,19.67343688,38.31142971,26.50622973,15.50890368,171,0.68,387,298,24.00,14.00,51.00,20026028,794,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.35904683,0,0,1,794,794,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN201050000000003,20105,3.808,4.2,4.808,2011M11_3moAve,23,1,11,11,"Lincoln County, KS",39.047276,-98.214265,KS,9,10,1877,42521,83.55144227,7.891332471,31.52220785,40.87968952,19.70677016,-55,-1.70,91,73,9.00,7.00,2.00,2569124,794,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1117942985,0,0,1,794,794,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN130130000000003,13013,5.2,5.7,6.2,2014M11_3moAve,59,1,11,11,"Barrow County, GA",33.992009,-83.712303,GA,1,1,34613,54668,114.4520046,17.85347331,34.19924056,30.82867992,17.11860621,1425,2.05,1047,801,65.00,36.00,145.00,55503401,796,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.715239251,0,0,1,796,796,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN181290000000003,18129,4.544,3.9,5.544,2013M12_3moAve,48,1,12,12,"Posey County, IN",38.027614,-87.868653,IN,2,2,13427,58477,123.0887429,7.944457091,39.52879581,32.01684498,20.50990212,-551,-2.13,494,326,54.00,32.00,82.00,20619119,796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8647130557,0,0,0,796,796,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN190910000000003,19091,3.372,3,4.372,2011M11_3moAve,23,1,11,11,"Humboldt County, IA",42.782221,-94.202775,IA,7,9,5171,52286,100,9.451934349,37.9982415,34.32004689,18.22977726,-131,-1.33,329,238,29.00,31.00,31.00,7794785,796,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1059628167,0,0,1,796,796,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN050250000000003,05025,5.788,6.5,6.788,2014M10_3moAve,58,1,10,10,"Cleveland County, AR",33.893201,-92.188714,AR,3,2,3884,42414,104.4551164,15.23503551,44.38620223,26.61481231,13.76394995,-225,-2.59,77,62,4.00,3.00,8.00,6922514,796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21899428,0,0,1,796,796,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN391530000000003,39153,5.756,4.9,6.756,2012M11_3moAve,35,1,11,11,"Summit County, OH",41.121851,-81.534936,OH,2,2,276502,49353,102.5239935,9.719336683,32.397699,28.27813783,29.60482648,-2093,-0.39,13458,8700,1446.00,670.00,2642.00,431649804,797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.18993036,0,0,1,797,797,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN480290000000003,48029,4.356,3.9,5.356,2013M12_3moAve,48,1,12,12,"Bexar County, TX",29.448671,-98.520147,TX,1,1,829404,49655,96.01848629,17.41328804,24.92905844,31.34599123,26.3116623,78142,4.56,32612,19762,3129.00,1876.00,7845.00,1376255815,798,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7.180901279,0,0,0,798,798,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN271290000000003,27129,5.5,4.3,6.5,2010M11_3moAve,11,1,11,11,"Renville County, MN",44.723697,-94.955617,MN,8,4,8538,53823,88.72313069,10.788458,40.22238559,34.39625069,14.59290572,-672,-4.27,479,370,56.00,33.00,20.00,12532418,799,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0582954413,0,0,1,799,799,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN170530000000003,17053,5.472,5,6.472,2014M05_3moAve,53,1,05,5,"Ford County, IL",40.596539,-88.224588,IL,3,2,6995,52375,93.17405536,11.39305527,39.90137662,32.38134374,16.32422437,-177,-1.26,377,269,44.00,15.00,49.00,11241502,799,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.2457692578,0,1,0,799,799,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN271270000000003,27127,5.06,3.9,6.06,2010M10_3moAve,10,1,10,10,"Redwood County, MN",44.403536,-95.254241,MN,7,9,8379,50453,83.16794145,11.43172211,38.36610917,33.84488146,16.35728726,-573,-3.57,519,417,44.00,26.00,32.00,12839510,800,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1308355635,0,0,1,800,800,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN132010000000003,13201,4.66,6,5.66,2015M05_3moAve,65,1,05,5,"Miller County, GA",31.162908,-84.730386,GA,8,7,2735,32535,68.11472836,20.14057198,39.14202618,28.76878333,11.94861852,-156,-2.55,131,105,4.00,7.00,15.00,4895480,800,1,0,0,0,0,0,0,0,0,1,0,0,0,1,28.90490365,0,1,0,800,800,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN391070000000003,39107,4.352,3.3,5.352,2012M04_3moAve,28,1,04,4,"Mercer County, OH",40.535333,-84.632059,OH,7,8,22175,55110,114.4833603,9.250563833,48.10145303,26.42067512,16.22730802,-531,-1.30,939,658,127.00,61.00,93.00,32678321,801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09529860229,0,1,0,801,801,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN240250000000003,24025,3.688,5.4,4.688,#N/A,#N/A,0,#N/A,#N/A,"Harford County, MD",39.537429,-76.299789,MD,1,1,133919,77453,106.8582545,7.61418576,29.27239422,30.45794421,32.65547581,2031,0.83,5303,3756,450.00,220.00,877.00,196674454,802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.268493527,#N/A,#N/A,#N/A,802,802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN450590000000003,45059,7.264,6.7,8.264,2013M11_3moAve,47,1,11,11,"Laurens County, SC",34.483477,-82.005657,SC,2,2,30287,36771,82.98578199,21.75230655,36.01589333,27.6943453,14.53745482,34,0.05,938,648,67.00,52.00,171.00,53364710,802,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26.22651545,0,0,1,802,802,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN190790000000003,19079,3.52,3.9,4.52,2014M09_3moAve,57,1,09,9,"Hamilton County, IA",42.390768,-93.709198,IA,6,6,7474,50867,97.2860804,10.32846376,34.36307807,37.26621383,18.04224435,-529,-3.38,400,269,46.00,36.00,49.00,12537690,802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2311716754,0,0,1,802,802,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN511990000000003,51199,2.876,4.5,3.876,#N/A,#N/A,0,#N/A,#N/A,"York County, VA",37.220914,-76.395533,VA,1,1,31925,78327,124.8338513,5.091852573,20.5898024,32.32330252,41.99504251,196,0.30,1425,979,136.00,50.00,260.00,52611958,804,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13.38081958,#N/A,#N/A,#N/A,804,804,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN181110000000003,18111,5.716,5.5,6.716,2014M06_3moAve,54,1,06,6,"Newton County, IN",40.962399,-87.402172,IN,1,1,6988,53715,113.065168,14.57204213,48.76776767,28.1419368,8.5182534,-64,-0.45,264,207,23.00,11.00,23.00,11446762,804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.171632569,1,0,0,804,804,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN271530000000003,27153,5.968,3.8,6.968,2010M09_3moAve,9,1,09,9,"Todd County, MN",46.066569,-94.900576,MN,6,6,13288,43974,72.48780166,13.77990431,37.94258373,35.72368421,12.55382775,-1239,-4.98,541,443,40.00,26.00,32.00,20026015,805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1105379514,0,0,1,805,805,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN360850000000003,36085,4.816,5.9,5.816,#N/A,#N/A,0,#N/A,#N/A,"Richmond County, NY",40.561263,-74.1399,NY,1,1,216332,68621,119.8515414,12.00442884,32.17705306,26.09525787,29.72326023,-3249,-0.69,8604,6953,476.00,274.00,901.00,378404885,806,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.671240039,#N/A,#N/A,#N/A,806,806,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN230310000000003,23031,4.448,3.4,5.448,2013M10_3moAve,46,1,10,10,"York County, ME",43.426019,-70.668425,ME,2,2,109556,55163,117.1313303,8.101778146,32.78708244,30.30135784,28.80978157,2946,1.49,5430,4280,362.00,254.00,534.00,158880661,806,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4203660666,0,0,1,806,806,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN131290000000003,13129,6.012,6.4,7.012,2014M11_3moAve,59,1,11,11,"Gordon County, GA",34.509667,-84.873862,GA,4,3,26270,42291,88.53972574,26.60786784,34.71090578,24.47431051,14.20691586,-150,-0.27,1006,655,90.00,38.00,223.00,44503060,806,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.462270996,0,0,1,806,806,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN132090000000003,13209,5.904,9.4,6.904,#N/A,#N/A,0,#N/A,#N/A,"Montgomery County, GA",32.172108,-82.533349,GA,9,8,3911,37128,77.73055585,17.74166243,45.42068732,21.29676655,15.5408837,-264,-2.89,108,77,11.00,10.00,10.00,7343806,806,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.24304716,#N/A,#N/A,#N/A,806,806,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN370470000000003,37047,6.48,8.2,7.48,2014M11_3moAve,59,1,11,11,"Columbus County, NC",34.261602,-78.639308,NC,6,6,23959,35026,76.23296914,20.77134007,31.42741076,35.63448941,12.16675976,-1084,-1.87,1048,727,86.00,62.00,173.00,46806132,807,0,0,1,0,0,0,1,1,1,1,0,0,0,1,30.9302453,0,0,1,807,807,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN130330000000003,13033,8.172,9.5,9.172,2014M12_3moAve,60,1,12,12,"Burke County, GA",33.050819,-82.011571,GA,2,2,9948,32675,68.40783,23.14015619,39.77257159,27.14070421,9.946568023,-985,-4.22,304,195,30.00,19.00,60.00,18856613,807,0,0,0,0,0,1,1,1,1,1,0,0,0,1,50.99581891,0,0,0,807,807,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN281390000000003,28139,8.44,7.1,9.44,2013M11_3moAve,47,1,11,11,"Tippah County, MS",34.763618,-88.918819,MS,6,4,9304,35908,94.02215182,24.22394678,36.60615299,28.88026608,10.28963415,-226,-1.02,343,245,37.00,15.00,46.00,17952888,807,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15.92240469,0,0,1,807,807,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN471730000000003,47173,5.32,7.4,6.32,#N/A,#N/A,0,#N/A,#N/A,"Union County, TN",36.28414,-83.836088,TN,2,2,7849,35255,79.63992048,26.92131747,45.6389143,19.2284233,8.211344922,-184,-0.96,196,157,5.00,11.00,23.00,15392062,807,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0.1010781671,#N/A,#N/A,#N/A,807,807,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN350030000000003,35003,5.112,6.5,6.112,#N/A,#N/A,0,#N/A,#N/A,"Catron County, NM",33.901858,-108.392088,NM,9,10,1351,32644,74.1470949,11.94471866,31.95129977,37.61105627,18.4929253,-104,-2.79,61,50,5.00,2.00,4.00,3010812,807,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.2822466836,#N/A,#N/A,#N/A,807,807,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN481170000000003,48117,3.644,3.3,4.644,2012M05_3moAve,29,1,05,5,"Deaf Smith County, TX",34.940766,-102.607564,TX,6,5,9625,37991,73.46366555,30.48956084,31.73146148,22.13822894,15.64074874,-1021,-5.27,424,288,41.00,26.00,69.00,15718039,808,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1.508539411,0,1,0,808,808,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN180930000000003,18093,7.352,6.4,8.352,2014M06_3moAve,54,1,06,6,"Lawrence County, IN",38.839815,-86.48782,IN,6,5,20795,44435,93.53161573,15.92055387,41.54631747,28.83055042,13.70257824,-188,-0.41,868,615,71.00,46.00,136.00,37374813,810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3876137799,1,0,0,810,810,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN311590000000003,31159,2.972,2.8,3.972,2010M09_3moAve,9,1,09,9,"Seward County, NE",40.871944,-97.140383,NE,2,2,8768,59053,114.6615665,8.124410933,31.30065975,34.52403393,26.05089538,224,1.34,429,324,29.00,35.00,41.00,13610371,810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2849175558,0,0,1,810,810,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN211730000000003,21173,6.564,6.9,7.564,2014M06_3moAve,54,1,06,6,"Montgomery County, KY",38.038138,-83.912337,KY,6,5,12070,41326,95.42568176,21.28918127,39.36093759,24.7830173,14.56686384,372,1.40,516,346,42.00,26.00,102.00,21497445,811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4761018,1,0,0,811,811,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN281470000000003,28147,6.676,8.8,7.676,2015M04_3moAve,64,1,04,4,"Walthall County, MS",31.164492,-90.103431,MS,9,10,5833,30289,79.30926134,25.15923567,36.99243631,25.27866242,12.56966561,-608,-3.94,225,176,20.00,9.00,20.00,12508808,811,1,0,0,0,0,0,1,1,1,1,0,0,0,1,44.08814991,0,1,0,811,811,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN291130000000003,29113,6.708,5.9,7.708,2012M10_3moAve,34,1,10,10,"Lincoln County, MO",39.062255,-90.962916,MO,1,1,26682,54144,115.4333227,14.75764486,41.00450213,30.04151318,14.19633982,353,0.67,889,709,70.00,41.00,69.00,42813723,812,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.738393591,0,0,1,812,812,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN051390000000003,05139,6.604,7.5,7.604,2014M05_3moAve,53,1,05,5,"Union County, AR",33.168219,-92.598145,AR,7,8,16967,38132,93.90961704,17.56266021,37.06565081,29.27584734,16.09584164,-1409,-3.38,1166,808,123.00,70.00,165.00,33728880,812,0,0,1,0,0,0,0,0,0,0,1,0,0,1,31.96870411,0,1,0,812,812,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN281290000000003,28129,5.868,5.3,6.868,2012M05_3moAve,29,1,05,5,"Smith County, MS",32.019029,-89.494877,MS,8,7,7423,36581,95.7843471,19.18507518,42.314832,25.30165213,13.19844069,-452,-2.74,181,127,15.00,8.00,31.00,13372023,812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.10592016,0,1,0,812,812,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN191050000000003,19105,4.308,3.3,5.308,2010M11_3moAve,11,1,11,11,"Jones County, IA",42.125118,-91.116914,IA,2,2,10917,54749,104.71063,8.580385743,41.0413685,33.17658284,17.20166292,-195,-0.94,503,400,38.00,24.00,41.00,16778716,813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.785272736,0,0,1,813,813,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN010230000000003,01023,7.088,10.5,8.088,2014M11_3moAve,59,1,11,11,"Choctaw County, AL",31.990997,-88.248908,AL,9,10,4765,33581,78.31024672,24.7943351,37.28001666,26.13766531,11.78798292,-363,-2.62,264,197,20.00,18.00,29.00,11235208,813,0,0,1,0,0,0,0,1,1,1,1,0,0,1,44.13390278,0,0,1,813,813,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN481330000000003,48133,4.356,4.7,5.356,2013M12_3moAve,48,1,12,12,"Eastland County, TX",32.324645,-98.83656,TX,6,6,8410,39959,77.26921143,18.00322061,35.61191626,30.34621578,16.03864734,-190,-1.02,461,320,38.00,21.00,82.00,15148938,814,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.180685358,0,0,0,814,814,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
